component,question number,text,topic
21.0,14.0,"14  Four rods are made from different metals P, Q, R and S. The rods have equal lengths and equal diameters. The rods are heated at one end, in the same way. The table shows the time taken for the temperature at the other end of each rod to rise by 1.0 °C. Which metal is the best conductor of thermal energy (heat)? metalmetal taken / s P Q R S 3 3 4 4 A  metal P B  metal Q C  metal R D  metal S PhysicsAndMathsTutor.com",2. Thermal Physics
21.0,37.0,37  The metal surface of a kettle is hot. What happens to the cool air outside the kettle when it comes into contact with the hot kettle? A  The density of the air decreases and the air falls. B  The density of the air decreases and the air rises. C  The density of the air increases and the air falls. D  The density of the air increases and the air rises.,2. Thermal Physics
21.0,12.0,12  The diagram shows a block of ice placed in a warm room. At which point is the temperature the lowest? A B ice D C clamp table PhysicsAndMathsTutor.com,2. Thermal Physics
21.0,24.0,24  A circular metal disc is heated. Which quantity decreases? A its density B its diameter C its thickness D its volume,2. Thermal Physics
21.0,25.0,25  The same quantity of thermal (heat) energy is given to two objects X and Y. The temperature rise of object X is less than the temperature rise of object Y. What accounts for this difference? A  X has a larger thermal capacity than Y. B  X is a better thermal conductor than Y. C  Y has a larger thermal capacity than X. D  Y is a better thermal conductor than X. PhysicsAndMathsTutor.com,2. Thermal Physics
21.0,26.0,26  A block of copper and a block of lead are heated. The internal energy of each block increases by the same amount. The block of copper has a lower thermal capacity than the block of lead. Which conclusion can be made from this information? A  The temperature increase of the copper is greater than the temperature increase of the lead. B  The temperature increase of the copper is the same as the temperature increase of the lead. C  The temperature increase of the copper is less than the temperature increase of the lead. D  The melting point of copper is lower than the melting point of lead.,2. Thermal Physics
21.0,27.0,"27  The diagram shows a mercury-in-glass thermometer. The scale of the thermometer has not been marked. l The length l increases uniformly with temperature. The length l is measured when the thermometer bulb is placed in water at 0 is in water at 100 °C. The table shows the results. °C, and also when it temperature / °C length l / cm 0 10000 2. 2 What is the value of l when the bulb is placed in water at 50 °C? A  12.0 cm B  13.0 cm C  14.0 cm D  16.0 cm PhysicsAndMathsTutor.com",2. Thermal Physics
21.0,28.0,"28  When steam condenses it becomes liquid water. When liquid water solidifies it becomes ice. What  happens  to  the  temperature  of  steam  while  it  is  condensing,  and  what  happens  to  the temperature of water while it is solidifying? 29  A thermometer has graduations which start at –10 °C and end at 110 °C. –10 0 100 110 °C What is the lower fixed point and what is the upper fixed point of the Celsius scale? PhysicsAndMathsTutor.com 30  A telephone engineer connects a wire between two poles when the weather is very cold. He makes the wire very loose. The wire passes over a road. very loose wire pole pole The weather changes and it becomes very hot. What could happen to the wire and why? A B C D what could happen why it breaks it breaks it sags and touches cars on the road it contracts it expands it contracts it sags and touches cars on the road it expands PhysicsAndMathsTutor.com",2. Thermal Physics
21.0,31.0,"31  In  an  experiment,  a  thermometer  is  placed  in  a  test-tube  of  hot  liquid.  The  temperature  of  the liquid is recorded every half minute. The table shows the results. What is the melting point of the substance? A  0 °C B  33 °C C  55 °C D  73 °C",2. Thermal Physics
21.0,20.0,20  A long thin bar of copper is heated evenly along its length. copper bar heat What happens to the bar? A B C D It becomes less heavy. It becomes longer. It becomes shorter. It bends at the ends. PhysicsAndMathsTutor.com21  A  solid  is  heated  from  room  temperature.  The  graph  shows  how  its  temperature  changes  with time as it is heated constantly. Q R temperature room temperature P 0 0 S T time Between which labelled points on the graph is the substance partly solid and partly liquid? A  between P and Q B  between Q and R C  between R and S D  between S and T,2. Thermal Physics
21.0,32.0,32  A liquid-in-glass thermometer is marked with a scale in °C. –10 0 10 20 30 40 50 60 70 80 90 100 110 °C What is the temperature difference between the two fixed points for this thermometer? A 40°C B  50°C C  100°C D  120°C,2. Thermal Physics
21.0,34.0,"34  In  an  experiment,  a  thermometer  is  placed  in  a  test-tube  of  hot  liquid.  The  temperature  of  the liquid is recorded every half minute. The table shows the results. What is the melting point of the substance? A  0 °C B  33 °C C  55 °C D  73 °C PhysicsAndMathsTutor.com",2. Thermal Physics
21.0,35.0,35  Which points are the fixed points of the liquid-in-glass thermometer shown? –10 0 10 20 30 40 50 60 70 80 90 100 110 °C A B C D the beginning and end points of the column of liquid the beginning and end points of the thermometer scale the points marked 0 °C and 100 °C the top and bottom points of the thermometer bulb,2. Thermal Physics
21.0,36.0,36  Equal masses of two different liquids are put into identical beakers. Liquid 1 is heated for 100 s and liquid 2 is heated for 200 s by heaters of the same power. The temperature of both liquids increases by the same amount. liquid 1 liquid 2 different liquids of same mass heating time = 100 s heaters of same power heating time = 200 s Which statement is correct? A  Both liquids receive the same amount of energy. B  Liquid 1 receives more energy than liquid 2. C  Both liquids have equal thermal capacity. D  The thermal capacity of liquid 1 is less than the thermal capacity of liquid 2. PhysicsAndMathsTutor.com,2. Thermal Physics
21.0,38.0,38  The diagrams show four blocks of steel. The blocks are all drawn to the same scale. The same quantity of thermal energy (heat) is given to each block. Which block shows the greatest rise in temperature? A B C D PhysicsAndMathsTutor.com,2. Thermal Physics
