component,question number,text,topic
21.0,51.0,"51  Which  diagram  represents  the  direction  of  the  magnetic  field  around  a  straight  wire  carrying  a current out of the page? A C B D current out of page current out of page 52  The diagram shows an a.c. generator. rotation of coil S coil N output voltage With the coil in the position shown, the output voltage is +10 V. When does the output voltage become –10 V? A  when the coil has turned 90° B  when the coil has turned 180° C  when the coil has turned 270° D  when the coil has turned 360°",4. Electricity and Magnetism
21.0,53.0,53  The diagram shows a simple transformer. core input output From which material should the core be made? A  aluminium B  copper C iron D  steel ,4. Electricity and Magnetism
21.0,54.0,54  What is an electric field? A  a region around a wire carrying an electric current in which a compass needle experiences a force B  a region in which an electric charge experiences a force C  a region in which an electric charge is attracted by the Earth’s gravity D  a region through which electromagnetic radiation is passing,4. Electricity and Magnetism
21.0,55.0,"55  A strong electromagnet is used to attract pins. current pins core coil What happens when the current in the coil is halved? A  No pins are attracted. B  Some pins are attracted, but not as many. C  The same number of pins is attracted. D  More pins are attracted. 56  The diagram shows a transformer. input voltage output voltage primary coil",4. Electricity and Magnetism
21.0,800.0,800 turns secondary coil 40 turns The input voltage is 240 V. What is the output voltage? A  6.0 V B  12 V C  20 V D  40 V,4. Electricity and Magnetism
21.0,57.0,57  The diagram shows a shaded area where the direction of a magnetic field is into the page. A beam of β-particles enters the field as shown. magnetic field into the page beam of β-particles In which direction is the beam of β-particles deflected as they enter the magnetic field? A B C D into the page out of the page down the page up the page ,4. Electricity and Magnetism
21.0,58.0,58  An electron moves into a uniform magnetic field. The arrow shows the initial direction of motion of the electron. The direction of the magnetic field is into the plane of the page (away from you). uniform magnetic field electron In which direction does a force act on the electron when it enters the magnetic field? A into the page B  out of the page C D towards the bottom of the page towards the top of the page ,4. Electricity and Magnetism
21.0,59.0,"59  The diagram shows an a.c. generator. rotation of coil S coil N output voltage As the coil passes through the position shown, the output voltage is +10 V. When does the output voltage become –10 V? A  when the coil has turned through 90° B  when the coil has turned through 180° C  when the coil has turned through 270° D  when the coil has turned through 360° ",4. Electricity and Magnetism
21.0,60.0,"60  A  solenoid  is  connected  in  series  with  a  sensitive  ammeter.    The  N  pole  of  a  magnet  is  placed next to one end of the solenoid, marked X. solenoid N X magnet A First,  the  N  pole  of  the  magnet  is  pushed  towards  X,  then  the  magnet  is  pulled  away  from  X. During both stages the ammeter deflects. Which type of magnetic pole is induced at X during these two stages? as N pole moves as N pole moves away towards X N pole N pole S pole S pole A B C D from X N pole S pole N pole S pole ",4. Electricity and Magnetism
21.0,61.0,61  The diagram shows a transformer. soft-iron core primary coil secondary coil Which  row  describes  the  magnetic  field  in  the  soft-iron  core  and  the  magnetic  field  in  the secondary coil when the transformer is operating? magnetic field in soft-iron core in secondary coil A B C D changing changing constant constant changing constant changing constant ,4. Electricity and Magnetism
21.0,1.0,"1  A polythene rod is rubbed with a cloth. polythene rod cloth The rod and the cloth both become charged as electrons move between them. The rod becomes negatively charged. Which  diagram  shows  how  the  rod  becomes  negatively  charged,  and  the  final  charge  on  the cloth? A – – ––– –––– + electron movement + + + + + + + + electron movement C – – – –– –– –– – – – – – – – – – electron movement B – – – –– –– –– + + + + + + + + + electron movement D – – – –– –– –– – – – – – – – – –",4. Electricity and Magnetism
21.0,49.0,49  A  magnet  is  suspended  from  a  spring  so  that  it  can  move  freely  inside  a  coil.  The  coil  is connected to a sensitive centre-zero ammeter. spring centre-zero ammeter moving magnet stationary coil N S What does the ammeter show when the magnet repeatedly moves slowly up and down? A  a reading constantly changing from left to right and right to left B  a steady reading to the left C  a steady reading to the right 50  The diagram shows a simple step-down transformer used to decrease a voltage. Which part is the primary coil? A BB C D ,4. Electricity and Magnetism
21.0,31.0,31  The diagram shows a simple transformer with an input of 240 V and an output of 40 V. There are 600 turns on the primary coil. primary coil secondary coil input 240 V 600 turns V40 output How many turns are there on the secondary coil? A  100 B  320 C  400 D  3600,4. Electricity and Magnetism
21.0,30.0,30  Which  diagram  shows  the  magnetic  field  pattern  around  a  wire  that  is  carrying  a  current perpendicular to the page? A B C D wire wire ,4. Electricity and Magnetism
21.0,29.0,"29  The diagram shows cables used in the transmission of electrical energy. High voltages are used for the transmission. transmission cables power station Why are high voltages used for the transmission of electrical energy? A  Fear of high voltages stops people from interfering with the cables. B  Heat loss in the cables is smaller than if low voltages are used. C  High voltages increase the current in the cables. D  High voltages produce large magnetic fields, so less insulation is needed.",4. Electricity and Magnetism
21.0,1.0,"1  A strong electromagnet is used to attract pins. current pins core coil What happens when the current in the coil is halved? A  No pins are attracted. B  Some pins are attracted, but not as many. C  The same number of pins is attracted. D  More pins are attracted.",4. Electricity and Magnetism
21.0,2.0,2  The diagram shows a transformer. input voltage output voltage primary coil 800 turns secondary coil 40 turns The input voltage is 240 V. What is the output voltage? A  6.0 V B  12 V C  20 V D  40 V 3   A coil carries a current in a magnetic field. The coil experiences a turning effect. Which device uses this effect? A a d.c. motor B an electromagnet C a relay D a transformer,4. Electricity and Magnetism
21.0,4.0,4   A magnet is suspended from a spring so that it can move freely inside a stationary coil. The coil is connected to a sensitive centre-zero galvanometer. moving magnet stationary coil N S spring centre-zero galvanometer The magnet repeatedly moves slowly up and down. What does the galvanometer show? A B C D a constantly changing reading a steady reading to the left a steady reading to the right a steady reading of zero,4. Electricity and Magnetism
21.0,5.0,5  A transformer has 50 turns on its primary coil and 100 turns on its secondary coil. An alternating voltage of 25.0 V is connected across the primary coil. 25.0 V primary coil 50 turns secondary coil 100 turns What is the voltage across the secondary coil? A  12.5 V B  50.0 V C  100 V D  200 V ,4. Electricity and Magnetism
21.0,6.0,"6  A wire is placed between the poles of a horseshoe magnet. There is a current in the wire in the direction shown, and this causes a force to act on the wire. magnet current wire N S force Three other arrangements, P, Q and R, of the wire and magnet are set up as shown. P Q R S N N S S N magnet turned around current direction reversed current direction reversed and magnet turned around Which  arrangement  or  arrangements  will  cause  a  force  in  the  same  direction  as  the  original arrangement? A  P, Q and R B  P and Q only  C  P only D  R only  7  In the circuit shown, only one of the fuses has blown, but none of the lamps is lit. Which fuse has blown? power supply A B C D",4. Electricity and Magnetism
21.0,8.0,8  What is an advantage of transmitting electricity at a high voltage? A B It is faster. It is safer. C  Less energy is wasted. D  Less equipment is needed.,4. Electricity and Magnetism
21.0,9.0,9  An e.m.f. is induced across a wire when it moves through the magnetic field between the poles of a magnet. Which electrical device operates because of this effect? A  a battery B  a cathode-ray tube C  a generator D  a motor ,4. Electricity and Magnetism
