year,month,component,question number,text,screenshot_path
2016,w,23,5,"5  The diagrams show an empty container, and the same container filled with liquid. The  empty  container  has  a  mass  of  120 g.  When  filled  with  the  liquid,  the  total  mass  of  the container and the liquid is 600 g. empty container 120 g container filled with liquid 600 g The volume of liquid in the container is 600 cm3. What is the density of the liquid? A  0.020 g / cm3  B  0.80 g / cm3 C  1.0 g / cm3 D  1.2 g / cm3 6  An object travels in a circular path at constant speed. Which statement about the object is correct? A B C D It has changing kinetic energy. It has changing momentum. It has constant velocity. It is not accelerating. 5",screenshots/physics/2016/winter/component23/q5
2016,w,23,7,7  Different loads are hung on a spring. The diagram shows the length of the spring with and without the loads attached. 20 cm 40 cm 200 N 65 cm 400 N What is the extension of the spring when the load is 400 N? A  5 cm B  25 cm C  40 cm D  45 cm,screenshots/physics/2016/winter/component23/q7
2016,w,23,8,"8  A vehicle of mass 900 kg is travelling with a velocity of 20 m / s. What is the momentum of the vehicle? A  45 kg m / s B  450 kg m / s C  18 000 kg m / s  D  180 000 kg m / s 9  Which list contains only scalar quantities? A  acceleration, energy, force, mass B  acceleration, force, momentum, velocity C  distance, energy, mass, speed D  distance, momentum, speed, velocity [Turn over",screenshots/physics/2016/winter/component23/q8
2016,w,23,10,10  A ball is dropped onto a floor. Its speed just before hitting the floor is 3.0 m / s. 6 Which change would result in a speed of 6.0 m / s just before hitting the floor? Ignore any effects due to air resistance. A  Drop the ball from double the height above the floor. B  Drop the ball from four times the height above the floor. C  Use a ball with double the mass. D  Use a ball with four times the mass.,screenshots/physics/2016/winter/component23/q10
2016,w,23,11,"11  Which list contains only energy resources that derive their energy from the Sun? A  geothermal, nuclear, tidal B  hydroelectric, water waves, wind C  geothermal, hydroelectric, solar D  nuclear, solar, water waves",screenshots/physics/2016/winter/component23/q11
2016,w,23,12,12  A lamp has a power input of 5.0 W. It wastes 1.0 W of power heating the surroundings. What is the efficiency of the lamp? A  20% B  50% C  80% 13  A container is filled with liquid to a certain depth h. container liquid D  120% h The pressure of the liquid at the bottom of the container depends on several factors. Which is one factor on which the pressure does not depend? A B C D the strength of the Earth’s gravitational field the density of the liquid the depth of the liquid the strength of the Earth’s magnetic field,screenshots/physics/2016/winter/component23/q12
2016,w,23,14,14  Which diagram best represents the movement of a smoke particle displaying Brownian motion? A B 7 smoke particle C smoke particle D smoke particle,screenshots/physics/2016/winter/component23/q14
2016,w,23,15,15  The volume of a gas is measured at different pressures. smoke particle The pressure p and the volume V of the gas are found to be related by the equation: pV = constant. Which quantities are kept constant and which quantities change? density of gas mass of gas temperature of gas (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:26) (cid:26) (cid:22) (cid:22) (cid:22) key (cid:22)= constant (cid:26)= changed A B C D [Turn over,screenshots/physics/2016/winter/component23/q15
2016,w,23,16,16  A  piece  of  melting  ice  at  0 °C  and  a  beaker  of  boiling  water  are  both  in  a  laboratory.  The laboratory is at 20 °C. 8 melting ice boiling water Bunsen burner heating water What  is  happening  to  the  temperature  of  the  melting  ice  and  what  is  happening  to  the temperature of the boiling water? A B C D temperature of melting ice temperature of boiling water constant constant increasing increasing constant increasing constant increasing,screenshots/physics/2016/winter/component23/q16
2016,w,23,17,"17  A  scientist  has  two  thermometers  available:  a  liquid-in-glass  thermometer  and  a  thermocouple thermometer. Which thermometer is better for measuring a very high temperature, and which thermometer is better for measuring a rapidly varying temperature? very high temperature rapidly varying temperature liquid-in-glass liquid-in-glass thermocouple thermocouple liquid-in-glass thermocouple liquid-in-glass thermocouple A B C D 9",screenshots/physics/2016/winter/component23/q17
2016,w,23,18,"18  A copper container of mass 0.20 kg contains 0.10 kg of water. The  specific  heat  capacity  of  copper  is  385 J / (kg °C)  and  the  specific  heat  capacity  of  water is 4200 J / (kg °C). How much energy, in joules, is needed to raise the temperature of the copper container and the water by 10 °C? A B C (0.20 × 385 × 10) – (0.10 × 4200 × 10) (0.20 × 385 × 10) + (0.10 × 4200 × 10) (0.10 + 0.20) ×    385 4200 + 2    × 10 D (0.10 + 0.20) × (4200 + 385) × 10",screenshots/physics/2016/winter/component23/q18
2016,w,23,19,19  The diagrams show four spherical objects of the same size. Two of the objects are white and two are  black.  Two  of  the  objects  are  at  the  same  high  temperature  and  two  are  at  the  same  low temperature. Which object emits infra-red radiation at the greatest rate? A B C D high temperature high temperature low temperature low temperature,screenshots/physics/2016/winter/component23/q19
2016,w,23,20,20  A man is talking at the side of a house. He can be heard by a woman at the front of the house even though she cannot see him. What is the explanation for this? A  Sound waves are longitudinal and light waves are transverse. B  Sound waves are transverse and light waves are longitudinal. C  The sound waves have a long wavelength and the light waves have short wavelength. D  The sound waves have a short wavelength and the light waves have long wavelength. [Turn over 10,screenshots/physics/2016/winter/component23/q20
2016,w,23,21,21  An image is formed by a plane mirror. A second image is formed by a lens used as a magnifying glass. Which row states the nature of each of these images? A B C D plane mirror magnifying glass real real virtual virtual real virtual real virtual,screenshots/physics/2016/winter/component23/q21
2016,w,23,22,22  The speed of light in air is 3.0 × 108 m / s. The critical angle for light in a transparent plastic material placed in air is 37°. What is the speed of light in the plastic material? A  1.8 × 108 B  2.4 × 108 C  3.8 × 108 D  5.0 × 108 m / s m / s m / s m / s,screenshots/physics/2016/winter/component23/q22
2016,w,23,23,23  Which description applies to infra-red radiation? A B C D longitudinal and electromagnetic longitudinal but not electromagnetic transverse and electromagnetic transverse but not electromagnetic,screenshots/physics/2016/winter/component23/q23
2016,w,23,24,"24  A girl notices that, when she shouts into a cave, she hears an echo. Which wave property causes the echo? A  diffraction B  dispersion C reflection D refraction 11",screenshots/physics/2016/winter/component23/q24
2016,w,23,25,"25  A man stands 110 m from a high wall. He makes a short, sharp sound and then hears an echo from the wall. The speed of sound in air is 330 m / s. How long after making the sound does the man hear the echo? A  0.33 s B  0.67 s C  1.5 s D  3.0 s",screenshots/physics/2016/winter/component23/q25
2016,w,23,26,"26  A student suggests three methods for demagnetising a piece of steel. 1  placing it in an east-west direction and hammering it hard 2  placing it in an east-west direction and heating it until red hot 3 removing it slowly from a coil carrying alternating current Which of the methods will demagnetise the piece of steel? A  1 only B  2 only C  3 only D  1, 2 and 3",screenshots/physics/2016/winter/component23/q26
2016,w,23,27,"27  In two separate experiments, a magnet is brought near to an unmagnetised iron bar. This causes the bar to become magnetised. experiment 1 N magnet S X iron bar experiment 2 S magnet N iron bar Y Which magnetic pole is induced at X and at Y? A B C D pole induced at X  pole induced at Y N N S S N S N S [Turn over",screenshots/physics/2016/winter/component23/q27
2016,w,23,28,"28  A student holds a rod in his hand. 12 cloth hand rod He rubs the rod with a cloth. The rod gains a positive charge. Of which material could the rod be made, and which transfer of charge has happened? A B C D material of rod transfer of charge metal metal plastic plastic negative charge from rod to cloth positive charge from cloth to rod negative charge from rod to cloth positive charge from cloth to rod",screenshots/physics/2016/winter/component23/q28
2016,w,23,29,29  The diagram shows a lamp in a circuit. P Which change to the circuit would increase the current in the lamp? A  adding another resistor in parallel with the one in the circuit B  adding another resistor in series with the one in the circuit C  decreasing the electromotive force (e.m.f.) of the battery in the circuit D  moving the lamp to point P in the circuit,screenshots/physics/2016/winter/component23/q29
2016,w,23,30,30  The graph shows the relationship between the current in a circuit component and the potential difference (p.d.) across it. The graph has a straight section and a curved section. 13 current 0 0 p.d. What happens to the resistance of the component in these two sections as the current increases? A B C D straight section curved section resistance increases resistance increases no change in resistance no change in resistance resistance decreases resistance increases resistance decreases resistance increases,screenshots/physics/2016/winter/component23/q30
