year,month,component,question number,text,screenshot_path
2018,m,22,9,"9  A solution of copper(II) sulfate can be electrolysed using copper electrodes or carbon electrodes. Which statements are correct? 1  Using copper electrodes, oxygen gas forms at the anode. 2  Using copper electrodes, copper atoms lose electrons at the anode. 3  Using carbon electrodes, copper metal forms at the cathode. 4  Using carbon electrodes, copper ions gain electrons at the cathode. A  1 and 2 B  1 and 3 C  2, 3 and 4 D  4 only 5",2018/march/component22/q9.png
2018,m,22,10,"10  Pairs of metals are connected together to make a simple cell, as shown. voltmeter V metal 1 metal 2 The table shows the reading on the voltmeter when different metals are used. electrolyte 1 l a t e m metal 2 beryllium cerium cobalt manganese beryllium 0.00 V cerium +0.64 V 0.00 V cobalt manganese –1.57 V –2.21 V 0.00 V –0.67 V –1.30 V +0.90 V 0.00 V If metal 2 is more reactive than metal 1, the voltage measured is positive. The greater the difference in reactivity of the metals, the larger the reading on the voltmeter. What is the order of reactivity? A B C D most reactive cerium cerium cobalt cobalt cobalt beryllium beryllium  manganese beryllium manganese manganese cerium least reactive manganese cobalt cerium beryllium [Turn over",2018/march/component22/q10.png
2018,m,22,11,"11  The energy level diagram for the reaction between X2 and Y2 to form XY gas is shown. 6 X2(g)  +  Y2(g) energy Which statement is correct? 2XY(g) progress of reaction A  Energy is released when X2 and Y2 bonds are broken. B  Energy is needed to form XY bonds. C  The energy change, ∆H, for the reaction is negative. D  The reaction is endothermic.",2018/march/component22/q11.png
2018,m,22,12,12  Methane burns in oxygen to form carbon dioxide and water. CH4  +  2O2  →  CO2  +  2H2O The bond energies are shown in the table. bond C–H C=O O–H O=O bond energy in kJ / mol +410 +805 +460 +496 What is the energy change for the reaction? A  –818 kJ / mol B  –323 kJ / mol C  +323 kJ / mol D  +818 kJ / mol 7,2018/march/component22/q12.png
2018,m,22,13,13  Methanol is made by reacting carbon monoxide with hydrogen. The reaction is reversible. CO(g)  +  2H2(g) CH3OH(g) The forward reaction is exothermic. Which combination of temperature and pressure gives the highest equilibrium yield of methanol? A B C D temperature / °C pressure / atmospheres 200 200 600 600 10 200 10 200,2018/march/component22/q13.png
2018,m,22,14,14  The ionic equation for the reaction between zinc and aqueous copper ions is shown. Zn(s)  +  Cu2+(aq)  →  Zn2+(aq)  +  Cu(s) Which statement about this reaction is correct? A  Copper ions are oxidised and their oxidation state changes. B  Copper ions are reduced because they lose electrons. C  Zinc atoms are oxidised and their oxidation state changes. D  Zinc atoms are reduced because they gain electrons.,2018/march/component22/q14.png
2018,m,22,15,15  In which reaction is the rate of reaction not affected by light? A B C D the conversion of carbon dioxide and water to glucose and oxygen in green plants the reaction of bromine with ethene the reaction of chlorine with methane the reduction of silver ions to silver [Turn over,2018/march/component22/q15.png
2018,m,22,16,"16  Calcium carbonate reacts with dilute hydrochloric acid to form bubbles of carbon dioxide. At a higher temperature, the same reaction is faster. 8 Which row explains this observation? A B C D collision rate increases increases stays the same stays the same number of molecules with sufficient energy to react more the same more the same",2018/march/component22/q16.png
2018,m,22,17,17  Ethanoic acid reacts with water to produce an acidic solution. Which row describes the roles of ethanoic acid and water in this reaction? A B C D ethanoic acid water accepts a proton accepts an electron donates a proton donates an electron donates a proton donates an electron accepts a proton accepts an electron dissolves in an excess of ammonia. A flame test is done on compound Z. What is the colour of the flame?,2018/march/component22/q17.png
2018,m,22,18,18  A solution of compound Z gives a light blue precipitate with aqueous ammonia. The precipitate A  blue-green B C D  yellow lilac red,2018/march/component22/q18.png
2018,m,22,19,"19  Carbon, copper, magnesium, sodium and sulfur can all form oxides. How many of these elements form acidic oxides? A  1 B  2 C  3 D  4",2018/march/component22/q19.png
2018,m,22,20,20  Which method is used to make the salt copper(II) sulfate? 9 A  dilute acid  +  alkali B  dilute acid  +  carbonate C  dilute acid  +  metal D  dilute acid  +  non-metal oxide,2018/march/component22/q20.png
2018,m,22,21,"21  The Periodic Table lists all the known elements. Elements are arranged in order of ....... 1 ....... number. The melting points of Group I elements ....... 2 ....... down the group. The melting points of Group VII elements ....... 3 ....... down the group. Which words correctly complete gaps 1, 2 and 3? A B C D 1 nucleon nucleon proton proton 2 3 decrease increase decrease increase increase decrease increase decrease",2018/march/component22/q21.png
2018,m,22,22,22  Metal X reacts with non-metal Y to form an ionic compound with the formula X2Y. Which statements are correct? 1  X is in Group I of the Periodic Table. 2  X is in Group II of the Periodic Table. 3  Y is in Group VI of the Periodic Table. 4  Y is in Group VII of the Periodic Table. A  1 and 3 B  1 and 4 C  2 and 3 D  2 and 4 [Turn over 10,2018/march/component22/q22.png
2018,m,22,23,"23  Which statements about Group I and Group VII elements are correct? 1 2 In Group I, lithium is more reactive than potassium. In Group VII, chlorine is more reactive than fluorine. A B C D statement 1 statement 2 (cid:22) (cid:22) (cid:26) (cid:26) (cid:22) (cid:26) (cid:22) (cid:26)",2018/march/component22/q23.png
2018,m,22,24,24  Which two properties are physical properties of all pure metals? A B C D property 1 brittle good conductor of electricity good conductor of heat malleable property 2 poor conductor of heat malleable low melting point low density,2018/march/component22/q24.png
2018,m,22,25,25  Aluminium is extracted from aluminium oxide using electrolysis. Carbon dioxide is formed in this process. Which equation shows the formation of carbon dioxide during the extraction of aluminium from aluminium oxide by electrolysis? A  Al 2(CO3)3  →  Al 2O3  +  3CO2 B  Al 2O3  +  3CO  →  2Al  +  3CO2 C  C  +  O2  →  CO2 D  C4+  +  2O2–  →  CO2,2018/march/component22/q25.png
2018,m,22,26,26  A  sample  of  solid  X  was  added  to  three  different  solutions  to  predict  the  position  of  X  in  the reactivity series. X(s)  +  FeSO4(aq)  →  no reaction X(s)  +  2HCl(aq)  →  XCl 2(aq)  +  H2(g) X(s)  +  Zn(NO3)2(aq)  →  no reaction Which other solution would react with solid X? A  CaSO4(aq) B  CuSO4(aq) C  MgSO4(aq) D  Na2SO4(aq),2018/march/component22/q26.png
2018,m,22,27,"27  Which statement about the uses of aluminium, copper and iron is correct? 11 A  Aluminium is used for aircraft manufacture because it has a high density. B  Aluminium is used for food containers because it is a good conductor of electricity. C  Copper is used for cooking utensils because it is a good conductor of heat. D  Stainless steel is used for car bodies because it corrodes easily.",2018/march/component22/q27.png
2018,m,22,28,"28  Air is a mixture of gases. The melting and boiling points of some gases present in clean, dry air are shown. In the fractional distillation of liquid air, which gas boils first? A B C D gas melting point / °C boiling point / °C argon krypton nitrogen oxygen –189 –157 –210 –219 –186 –153 –196 –183",2018/march/component22/q28.png
2018,m,22,29,29  Water must be purified before it is suitable for use in the home. Which processes are used to remove solid impurities and to kill bacteria? A B C D to remove solid impurities to kill bacteria chlorination chlorination filtration filtration chlorination filtration chlorination filtration,2018/march/component22/q29.png
2018,m,22,30,30  Which processes do not produce carbon dioxide? 1  heating limestone 2  burning gasoline in car engines 3  photosynthesis 4  production of nylon A  1 and 2 B  1 and 3 C  2 and 4 D  3 and 4 [Turn over,2018/march/component22/q30.png
2018,m,22,31,31  Which pair of compounds would make an NPK fertiliser? 12 A  ammonium sulfate and potassium phosphate B  calcium hydroxide and ammonium nitrate C  calcium phosphate and potassium chloride D  potassium nitrate and ammonium sulfate,2018/march/component22/q31.png
2018,m,22,32,32  Which pollutant gas is produced by the decomposition of vegetation? A  carbon monoxide B  methane C  nitrogen dioxide D  sulfur dioxide 2SO2(g)  +  O2(g) 2SO3(g),2018/march/component22/q32.png
2018,m,22,33,33  The equation for the formation of sulfur trioxide from sulfur dioxide is shown. The forward reaction is exothermic. Which  combination  of  pressure  and  temperature  gives  the  highest  equilibrium  yield  of sulfur trioxide? A B C D pressure temperature high high low low high low high low,2018/march/component22/q33.png
2018,m,22,34,"34  The diagram shows the pH values of the soil in two parts of a garden, X and Y. 13 X pH 7.0 Y pH 5.5 Lime is used to neutralise the soil in one part of the garden. To which part of the garden should the lime be added and why? A B C D part of the garden because lime is X X Y Y acidic basic acidic basic",2018/march/component22/q34.png
2018,m,22,35,"35  Statement 1  Hydrogen is used as a fuel. Statement 2  When hydrogen burns in the air to form water, heat energy is produced. Which is correct? A  Both statements are correct and statement 2 explains statement 1. B  Both statements are correct but statement 2 does not explain statement 1. C  Statement 1 is correct but statement 2 is incorrect. D  Statement 2 is correct but statement 1 is incorrect.",2018/march/component22/q35.png
2018,m,22,36,36  Which row identifies compounds in the same homologous series? A B C D chemical properties functional group different different similar similar different same different same [Turn over In which of the reactions does the relative molecular mass of the carbon-containing compound decrease? 14,2018/march/component22/q36.png
2018,m,22,37,37  Three chemical reactions are shown. 1 2 3 catalytic addition of steam to ethene combustion of ethanol fermentation of glucose A  1 and 2 B  1 only C  2 and 3 D  3 only,2018/march/component22/q37.png
2018,m,22,38,38  How is ethanol produced by fermentation? A  using anaerobic conditions at 30 °C B  using anaerobic conditions at 450 °C C  using steam at 30 °C D  using steam at 450 °C,2018/march/component22/q38.png
2018,m,22,39,39  Which substances react together to form ethyl propanoate? A  ethanoic acid and propanol B  ethanol and propene C  ethene and propanol D  propanoic acid and ethanol,2018/march/component22/q39.png
2018,m,22,40,40  The structure of a chlorofluorocarbon polymer is shown. Cl Cl CH3 C H C F CH3 C H C F Which monomer is used to make this polymer? A CH3 C F Cl C H B H C Cl C CH3 F C CH3 C Cl F C H D CH3 C Cl H C F 15,2018/march/component22/q40.png
